listing_id,repay_amt,repay_date
5391029,298.4012,2019-03-27
5297248,107.1232,2019-02-25
5426965,1011.8202,2019-03-31
5345329,269.0069,2019-03-17
5399915,312.1208,2019-04-01
5478249,144.366,2019-04-23
5311433,217.6471,2019-03-08
5420510,249.2393,2019-04-07
5378743,1025.5398,2019-03-23
5393894,157.6465,2019-03-28
5467482,208.9064,2019-04-21
5475997,230.9858,2019-04-27
5468305,236.081,2019-04-23
5477426,90.0837,2019-04-23
5308865,147.6676,2019-03-03
5419694,133.766,2019-04-03
5283760,446.437,2019-02-28
5429426,940.9282,2019-04-11
5444064,178.435,2019-04-14
5443783,64.098,2019-04-11
5351847,550.2902,2019-03-18
5327212,236.3512,2019-03-12
5460235,572.3695,2019-04-20
5289560,249.3465,2019-02-27
5420863,198.7159,2019-04-04
5345334,421.6914,2019-03-17
5357602,72.0278,2019-03-15
5441872,205.2869,2019-04-14
5468283,200.4141,2019-04-21
5429730,54.5699,2019-04-02
5411183,133.766,2019-04-02
5433449,309.1135,2019-04-10
5349693,1901.012,2019-03-18
5385514,735.4185,2019-03-26
5455933,101.7536,2019-04-16
5387084,109.7567,2019-03-25
5482448,107.4701,2019-04-25
5449375,420.7343,2019-04-15
5400067,336.1301,2019-03-29
5414187,249.6687,2019-04-05
5340471,446.437,2019-03-13
5412030,290.1735,2019-04-03
5359440,533.9209,2019-03-19
5392960,742.2123,2019-04-01
5369923,490.4755,2019-03-23
5362343,72.0278,2019-03-16
5308027,652.9415,2019-03-06
5354192,253.8125,2019-03-12
5403926,225.8905,2019-03-31
5481943,112.0433,2019-04-27
5391112,144.366,2019-03-24
5399552,198.7159,2019-03-30
5467662,288.7324,2019-04-23
5439017,227.5166,2019-04-13
5283583,104.1686,2019-02-27
5379767,133.766,2019-03-23
5382381,109.7567,2019-03-21
5399016,258.3857,2019-03-27
5347245,3002.2694,2019-03-18
5411317,54.5699,2019-04-02
5439394,507.625,2019-04-11
5292517,634.1695,2019-03-02
5397610,180.033,2019-03-27
5380455,591.0524,2019-03-23
5380856,125.6834,2019-03-17
5328432,338.3733,2019-03-06
5433150,79.6894,2019-04-08
5329941,301.0588,2019-03-11
5366199,258.3857,2019-03-20
5321456,312.8678,2019-03-08
5482290,69.2951,2019-04-27
5394902,625.0208,2019-04-01
5400292,421.2097,2019-04-02
5456985,524.7745,2019-04-19
5288194,436.5596,2019-03-01
5483314,487.4483,2019-04-28
5473154,568.9728,2019-04-25
5415412,114.3299,2019-04-04
5412598,88.03399999999998,2019-04-02
5348774,659.3531,2019-03-16
5388525,158.9186,2019-03-25
5388401,500.7652,2019-03-27
5283985,962.7013,2019-02-26
5414654,258.3857,2019-04-05
5394352,259.8592,2019-03-31
5394026,312.6944,2019-03-28
5473251,823.1758,2019-04-26
5320657,274.7304,2019-03-10
5436513,109.7567,2019-04-10
5472096,568.9728,2019-04-24
5427982,142.9124,2019-04-06
5442064,421.2097,2019-04-13
5432772,866.1975,2019-04-12
5480480,118.8896,2019-04-26
5472906,195.5042,2019-04-25
5466118,507.8294,2019-04-20
5315677,341.1236,2019-03-05
5313142,290.1735,2019-03-09
5430560,72.7599,2019-04-08
5341032,1093.337,2019-03-15
5477578,242.8749,2019-04-28
5410889,485.2152,2019-04-04
5431750,862.7249,2019-04-09
5467626,230.9858,2019-04-23
5392006,394.2374,2019-03-29
5317544,180.239,2019-03-08
5397180,181.9394,2019-03-31
5375367,760.2943,2019-03-24
5396648,198.7159,2019-03-24
5376456,623.6566,2019-03-24
5416746,1003.9139,2019-04-07
5483026,193.2176,2019-04-29
5285858,204.0442,2019-02-27
5283936,125.8272,2019-02-27
5429125,383.0054,2019-04-09
5421322,383.0054,2019-04-04
5441967,200.0898,2019-04-14
5333652,146.2316,2019-03-13
5364783,1213.0410000000004,2019-03-16
5431393,198.7159,2019-04-10
5484337,413.8745,2019-04-25
5338732,101.8792,2019-03-10
5455775,198.7159,2019-04-12
5438412,290.1735,2019-04-11
5414327,258.3857,2019-04-03
5366104,97.1804,2019-03-19
5452463,99.6118,2019-04-13
5447068,357.8528,2019-04-15
5392999,169.8424,2019-04-01
5476479,487.4483,2019-04-26
5427484,427.8977,2019-04-05
5408694,569.0866,2019-04-04
5345773,149.957,2019-03-15
5409984,74.1767,2019-04-04
5434321,120.4003,2019-04-11
5402997,202.364,2019-03-27
5316843,509.396,2019-03-09
5357231,877.3901,2019-03-19
5402515,283.5383,2019-04-02
5469661,130.7787,2019-04-24
5389360,158.9186,2019-03-26
5302639,737.9315,2019-02-27
5302271,121.3392,2019-03-02
5472218,242.5331,2019-04-21
5366373,2255.5104,2019-03-22
5417232,407.0147,2019-04-07
5402942,107.0008,2019-03-31
5401567,163.0489,2019-03-30
5324954,1266.0495,2019-03-12
5438947,154.1817,2019-04-12
5424782,285.8249,2019-04-08
5409562,139.4565,2019-04-04
5470817,152.8583,2019-04-23
5482397,1077.54,2019-04-26
5409962,876.3881,2019-04-05
5367755,133.766,2019-03-21
5333130,214.815,2019-03-12
5309246,104.1686,2019-03-05
5414096,328.2859,2019-04-06
5470943,2396.3562,2019-04-25
5374955,92.5027,2019-03-22
5438855,57.1685,2019-04-12
5365553,383.0054,2019-03-21
5319996,198.9431,2019-03-09
5355107,383.8442,2019-03-17
5320782,72.1167,2019-03-02
5329828,394.2374,2019-03-10
5425861,176.7027,2019-04-08
5292722,331.1931,2019-03-03
5328829,198.9431,2019-03-06
5374894,125.6834,2019-03-24
5407032,830.5306,2019-04-04
5337325,488.0057,2019-03-14
5381629,125.7629,2019-03-22
5423085,236.081,2019-04-07
5325255,163.2353,2019-03-12
5377705,1158.1626,2019-03-25
5391371,97.1804,2019-03-28
5303032,2628.2548,2019-03-02
5406938,508.7683,2019-03-28
5431995,405.9238,2019-04-12
5319683,195.7454,2019-03-10
5482789,383.0054,2019-04-26
5474325,273.4465,2019-04-24
5365134,643.7034,2019-03-22
5471577,1011.8202,2019-04-25
5326383,629.5906,2019-03-11
5390817,383.0054,2019-03-23
5311733,421.6914,2019-03-07
5471823,72.0278,2019-04-15
5353480,201.2207,2019-03-12
5378496,133.766,2019-03-17
5464845,137.5725,2019-04-21
5454433,193.6206,2019-04-17
5418911,133.766,2019-04-06
5428275,597.8459,2019-04-04
5480595,365.1616,2019-04-26
5285369,91.5768,2019-02-24
5377304,107.1232,2019-03-17
5385222,195.7588,2019-03-23
5475591,633.388,2019-04-25
5354372,341.8466,2019-03-16
5441556,576.0161,2019-04-12
5424556,511.0549,2019-04-08
5399399,163.0489,2019-03-27
5284626,483.4584,2019-02-27
5454436,162.3485,2019-04-17
5440951,290.1735,2019-04-13
5431294,383.0054,2019-04-11
5474185,479.8691,2019-04-24
5456466,395.5817,2019-04-19
5462948,383.8442,2019-04-20
5399156,234.3764,2019-03-31
5424999,495.4605,2019-04-08
5416986,1053.0244,2019-04-05
5471725,125.6834,2019-04-25
5397178,383.0054,2019-03-30
5302075,571.2104,2019-02-28
5453655,383.8442,2019-04-18
5477954,332.8914,2019-04-23
5448832,1110.771,2019-04-15
5322479,251.6545,2019-03-11
5319995,549.2363,2019-03-10
5427208,671.297,2019-04-08
5454484,905.2612,2019-04-19
5305727,584.9469,2019-02-27
5346779,1239.5687,2019-03-18
5475523,107.0008,2019-04-23
5435233,1042.8338,2019-04-08
5318559,304.3659,2019-03-10
5321675,198.0348,2019-03-10
5476898,224.4486,2019-04-26
5452184,101.3441,2019-04-15
5406352,190.2235,2019-04-03
5450879,451.6034,2019-04-17
5475041,195.3188,2019-04-25
5480985,1844.1179,2019-04-27
5346379,861.9668,2019-03-17
5366455,133.766,2019-03-19
5375161,54.5699,2019-03-22
5326760,107.0008,2019-03-08
5477620,144.366,2019-04-18
5430360,455.1781,2019-04-10
5471554,144.366,2019-04-23
5371703,470.4639,2019-03-24
5337643,440.3954,2019-03-15
5473133,895.0707,2019-04-25
5353536,633.388,2019-03-13
5397965,94.8938,2019-03-31
5453341,309.1135,2019-04-19
5473247,168.4249,2019-04-24
5341646,198.9431,2019-03-14
5379678,1062.1254,2019-03-16
5451928,246.2716,2019-04-16
5443815,121.1897,2019-04-13
5457589,237.7796,2019-04-16
5428688,109.1399,2019-04-09
5400046,898.8486,2019-04-01
5374834,940.9282,2019-03-25
5358675,64.5774,2019-03-06
5432356,479.8691,2019-04-11
5451443,258.3857,2019-04-16
5380479,258.3857,2019-03-23
5462637,174.5336,2019-04-20
5465866,107.0008,2019-04-12
5364731,258.3857,2019-03-17
5422612,580.3471,2019-04-04
5483751,171.4949,2019-04-28
5478146,591.0524,2019-04-24
5483907,456.8766,2019-04-30
5479288,940.9282,2019-04-24
5466090,568.9728,2019-04-22
5337096,239.7519,2019-03-14
5477805,198.7159,2019-04-23
5342707,1263.3738,2019-03-14
5461280,198.7159,2019-04-16
5466595,940.9282,2019-04-22
5371738,113.7943,2019-03-21
5432991,190.5617,2019-04-10
5394730,465.3686,2019-03-30
5393389,383.0054,2019-03-29
5404856,348.1772,2019-04-02
5395699,128.0495,2019-03-29
5339084,193.456,2019-03-09
5372336,148.1184,2019-03-20
5415226,109.7567,2019-04-03
5321328,650.3228,2019-03-10
5417477,163.0489,2019-04-05
5294418,588.3275,2019-02-28
5303846,152.4493,2019-03-05
5420482,191.9221,2019-04-06
5396716,383.0054,2019-03-30
5403446,345.2765,2019-04-02
5306316,258.456,2019-03-06
5352780,847.5146,2019-03-19
5417922,290.4309,2019-04-02
5450957,150.9155,2019-04-16
5462722,107.0008,2019-04-17
5389654,715.0374,2019-03-25
5459957,281.5116,2019-04-19
5475420,107.4701,2019-04-19
5328036,319.624,2019-03-12
5302181,173.4375,2019-03-04
5467938,72.0278,2019-04-18
5285511,229.5497,2019-02-27
5447878,576.0161,2019-04-14
5434777,83.4608,2019-04-11
5462044,146.3423,2019-04-18
5480216,479.8691,2019-04-28
5439575,118.9031,2019-04-05
5440551,110.9,2019-04-12
5407203,342.1449,2019-04-04
5405929,108.6134,2019-04-02
5348032,115.625,2019-03-15
5299715,96.1556,2019-03-02
5371354,383.0054,2019-03-19
5431392,526.512,2019-04-12
5431984,133.766,2019-04-08
5322276,296.4799,2019-03-09
5370848,180.033,2019-03-19
5478058,168.065,2019-04-25
5409494,332.8914,2019-04-03
5374271,585.9571,2019-03-23
5374226,184.0712,2019-03-22
5464629,1128.7992,2019-04-23
5314638,498.693,2019-03-08
5360411,,
5484104,84.6041,2019-04-27
5374484,144.366,2019-03-13
5384425,479.8691,2019-03-20
5310756,1419.4407,2019-03-07
5483126,229.2875,2019-04-27
5449898,343.0819,2019-04-16
5464740,158.9186,2019-04-21
5452855,290.3981,2019-04-16
5474053,784.7678,2019-04-27
5327683,77.8403,2019-03-11
5423739,195.7588,2019-04-07
5451232,258.3857,2019-04-17
5434257,101.3441,2019-03-29
5417777,803.3556,2019-04-01
5461911,108.6134,2019-04-20
5345852,360.4781,2019-03-15
5476308,217.3985,2019-04-26
5365411,98.3237,2019-03-19
5447512,691.2595,2019-04-16
5410108,110.006,2019-03-27
5356034,180.033,2019-03-17
5283375,72.7599,2019-02-27
5421000,762.5809,2019-04-07
5392657,896.7692,2019-03-31
5451102,125.6834,2019-04-12
5420746,290.1735,2019-04-05
5315647,125.8272,2019-03-07
5342498,320.5188,2019-03-14
5422400,107.0008,2019-04-04
5424035,439.8922,2019-04-04
5359451,709.9891,2019-03-20
5421502,270.0498,2019-04-06
5436373,112.0433,2019-04-10
5419562,204.4207,2019-04-08
5302651,249.3465,2019-03-02
5371704,544.2106,2019-03-24
5434161,236.081,2019-04-06
5463264,839.0226,2019-04-22
5372176,384.1287,2019-03-19
5407009,258.3857,2019-04-02
5363616,512.9247,2019-03-20
5409679,344.1332,2019-04-03
5337133,1774.3009,2019-03-15
5423454,121.1897,2019-03-31
5385148,1027.7126,2019-03-27
5476323,2085.3787,2019-04-24
5287685,115.6157,2019-02-28
5458625,512.9247,2019-04-19
5430443,126.4637,2019-04-10
5373295,508.7683,2019-03-22
5440950,198.9341,2019-04-12
5463114,215.6999,2019-04-20
5449830,241.1763,2019-04-14
5309214,129.3522,2019-03-07
5480213,133.766,2019-04-27
5476539,327.7961,2019-04-26
5360311,613.8330000000002,2019-03-20
5306735,107.1232,2019-02-28
5379898,425.3075,2019-03-24
5338148,1994.5323,2019-03-15
5375736,456.8766,2019-03-24
5472115,365.1616,2019-04-25
5448660,674.5468,2019-04-14
5400613,100.6103,2019-03-31
5359518,116.6165,2019-03-20
5409690,66.6966,2019-03-31
5458603,262.8249,2019-04-19
5438113,217.3985,2019-04-13
5400218,107.0008,2019-03-30
5476991,265.2455,2019-04-24
5328677,383.4779,2019-03-12
5347128,777.2582,2019-03-18
5461032,181.0336,2019-04-21
5436376,633.388,2019-04-09
5478933,78.8876,2019-04-26
5389591,316.7787,2019-03-26
5477555,337.9866,2019-04-22
5326142,357.1719,2019-03-11
5459885,1438.7411,2019-04-20
5282959,850.5983,2019-03-01
5360738,747.7180000000002,2019-03-20
5365794,258.3857,2019-03-07
5397743,73.1711,2019-03-29
5298420,337.8139,2019-03-03
5316334,97.3003,2019-03-10
5428961,524.0447,2019-04-08
5349486,202.6137,2019-03-16
5458726,122.2867,2019-04-14
5458674,441.3137,2019-04-20
5391818,107.0008,2019-03-26
5424772,165.4422,2019-04-09
5453090,77.957,2019-04-18
5318655,215.9468,2019-03-07
5423560,1224.5653,2019-04-09
5406245,133.766,2019-04-02
5347094,277.1807,2019-03-17
5326026,421.2533,2019-03-11
5477227,378.5249,2019-04-27
5383892,643.7034,2019-03-25
5304367,144.5313,2019-03-01
5284921,536.8691,2019-03-01
5458499,85.7527,2019-04-19
5411841,3767.11,2019-04-05
5324110,2863.4207,2019-03-12
5463337,107.0008,2019-04-08
5466289,744.9231,2019-04-23
5423535,471.2072,2019-04-07
5468258,397.8683,2019-04-22
5457092,568.9728,2019-04-19
5407031,457.3481,2019-03-26
5304745,141.944,2019-03-01
5352399,98.6115,2019-03-16
5297177,159.1147,2019-02-28
5306532,380.4474,2019-03-05
5392347,370.6803,2019-04-01
5440261,958.0058,2019-04-15
5441277,120.5881,2019-04-12
5355440,76.601,2019-03-15
5411091,258.3857,2019-04-01
5315516,107.1232,2019-03-02
5436707,747.7180000000002,2019-04-11
5410550,718.4344,2019-04-05
5342955,942.0041,2019-03-17
5399459,575.7666,2019-03-28
5397639,133.766,2019-03-31
5392631,188.6444,2019-03-29
5348269,149.2263,2019-03-17
5322655,195.7454,2019-03-05
5377097,408.158,2019-03-25
5369080,268.3513,2019-03-08
5358714,163.4918,2019-03-19
5320468,184.2983,2019-03-10
5333539,180.239,2019-03-12
5430345,226.9417,2019-04-07
5372005,133.766,2019-03-19
5348029,756.664,2019-03-18
5407753,1138.7265,2019-04-04
5332159,133.9311,2019-03-05
5437620,574.068,2019-04-14
5349605,258.7045,2019-03-17
5406826,93.5484,2019-04-01
5373680,275.5352,2019-03-22
5372768,148.1184,2019-03-22
5435224,402.5271,2019-04-12
5417414,744.2881,2019-04-06
5478022,108.699,2019-04-24
5452452,273.7593,2019-04-18
5473913,258.3857,2019-04-25
5459700,225.7594,2019-04-19
5426399,233.2331,2019-04-08
5478811,568.9728,2019-04-27
5427688,1264.4895,2019-04-09
5411609,681.6913,2019-04-05
5389252,1621.1989999999996,2019-03-25
5411043,383.8442,2019-04-03
5478297,365.1616,2019-04-22
5316249,81.2744,2019-03-09
5433125,383.8442,2019-04-06
5462510,123.8651,2019-04-21
5302050,159.1147,2019-02-28
5482891,1342.594,2019-04-27
5345688,282.7434,2019-03-15
5293767,424.5633,2019-03-03
5464233,508.7683,2019-04-23
5419376,180.6413,2019-04-07
5313153,54.5699,2019-03-05
5475912,709.9891,2019-04-26
5304358,558.6186,2019-03-04
5343875,258.7045,2019-03-12
5284044,380.8825,2019-02-28
5450097,940.9282,2019-04-16
5404323,587.6554,2019-03-30
5399700,107.0008,2019-03-28
5357160,84.6041,2019-03-17
5342615,77.8403,2019-03-11
5385259,290.1735,2019-03-26
5475479,142.6678,2019-04-26
5301335,312.5059,2019-02-25
5361926,1549.1711,2019-03-21
5408112,402.5271,2019-04-05
5466663,421.2097,2019-04-23
5476409,127.3819,2019-04-25
5380706,2193.5773,2019-03-23
5373016,275.1451,2019-03-24
5439628,782.9745,2019-04-14
5378898,670.5401,2019-03-24
5307859,304.3659,2019-03-06
5405621,296.1146,2019-03-30
5347030,1062.0377,2019-03-16
5435627,1151.5332,2019-04-11
5410014,148.1184,2019-04-04
5411889,676.3181,2019-04-04
5448366,188.5253,2019-04-09
5377874,459.6064,2019-03-24
5371364,568.9728,2019-03-21
5367422,97.1804,2019-03-20
5302373,159.8346,2019-03-02
5438964,110.8722,2019-04-13
5397552,109.7567,2019-03-27
5348989,258.7045,2019-03-18
5407622,376.7925,2019-04-02
5372066,133.766,2019-03-16
5415136,135.1255,2019-04-06
5471266,192.1416,2019-04-25
5420262,195.5042,2019-04-07
5482391,198.7159,2019-04-27
5474921,633.388,2019-04-22
5479573,572.3695,2019-04-29
5384866,1565.9491,2019-03-27
5479398,161.3504,2019-04-25
5483760,879.7848,2019-04-30
5308244,198.9431,2019-03-05
5314089,288.4669,2019-03-09
5313572,83.1542,2019-03-07
5460967,1518.302,2019-04-21
5354517,273.7593,2019-03-16
5415331,1428.3765,2019-04-02
5451125,156.632,2019-04-14
5461890,962.3367,2019-04-21
5322193,205.7445,2019-03-10
5457754,392.7009,2019-04-14
5357657,137.5725,2019-03-19
5390812,107.0008,2019-03-14
5378396,160.0619,2019-03-21
5345030,1843.1995,2019-03-17
5476957,940.9282,2019-04-28
5428903,290.1735,2019-04-10
5438097,73.6261,2019-04-10
5318528,258.456,2019-03-04
5284701,171.7372,2019-02-28
5319684,634.1695,2019-03-10
5433978,290.4309,2019-04-11
5383596,1645.2083,2019-03-27
5472313,290.1735,2019-04-24
5447388,609.735,2019-04-17
5345173,952.2064,2019-03-17
5449984,1011.8202,2019-04-16
5342028,1718.4707,2019-03-15
5366165,321.142,2019-03-22
5293295,102.1022,2019-02-21
5413370,399.13,2019-04-04
5440616,320.1239,2019-04-12
5328275,127.0628,2019-03-08
5379374,1054.1529,2019-03-26
5429805,350.8068,2019-04-10
5421241,385.292,2019-04-06
5408997,159.6518,2019-04-04
5367421,1409.694,2019-03-23
5405809,1348.2731,2019-04-02
5284550,278.1646,2019-03-01
5457772,257.2424,2019-04-20
5341513,383.4779,2019-03-15
5466009,383.8442,2019-04-21
5383827,148.1184,2019-03-22
5482578,198.7159,2019-04-26
5371551,761.5179,2019-03-20
5367052,198.7159,2019-03-16
5452413,289.3073,2019-04-14
5440398,627.6715,2019-04-15
5459717,176.7027,2019-04-19
5456905,942.6267,2019-04-20
5445653,568.9728,2019-04-10
5449428,290.1735,2019-04-14
5356875,1122.6597,2019-03-19
5472348,107.0008,2019-04-16
5413194,290.1735,2019-04-02
5412160,73.6261,2019-04-02
5359207,197.223,2019-03-20
5403967,366.8601,2019-04-01
5436667,133.766,2019-04-12
5456548,403.5848,2019-04-19
5422822,97.1804,2019-04-05
5437540,193.6206,2019-04-06
5445016,1284.0105,2019-04-16
5389859,133.766,2019-03-25
5431677,213.0826,2019-04-12
5387265,195.7588,2019-03-24
5374914,73.6261,2019-03-23
5297707,158.1342,2019-03-03
5388123,177.2114,2019-03-27
5321725,559.7633,2019-03-10
5374926,866.1897,2019-03-19
5442696,120.5881,2019-04-13
5384060,2909.4048,2019-03-27
5484459,613.9519,2019-04-26
5477012,103.9427,2019-04-27
5403748,135.874,2019-03-31
5376971,370.4291,2019-03-17
5294542,253.7935,2019-03-02
5381352,257.2424,2019-03-26
5443835,696.4165,2019-04-15
5422128,171.4949,2019-03-28
5475115,383.0054,2019-04-26
5305814,383.4779,2019-03-06
5454412,233.2331,2019-04-18
5407013,290.4309,2019-04-03
5348351,471.6206,2019-03-18
5482854,125.6834,2019-04-28
5372667,129.0802,2019-03-21
5470657,1026.6831,2019-04-24
5450465,133.766,2019-04-15
5362661,180.033,2019-03-18
5438898,290.1735,2019-04-13
5379490,198.9431,2019-03-23
5397087,337.8139,2019-04-02
5375463,224.1923,2019-03-22
5434191,290.1735,2019-04-06
5302306,166.6361,2019-03-04
5443198,250.3826,2019-04-14
5312018,400.6486,2019-03-09
5483457,1222.8671,2019-04-29
5465639,102.1022,2019-04-18
5469874,383.0054,2019-04-24
5417361,331.1931,2019-03-31
5334836,,
5288691,536.7026,2019-03-01
5453051,512.1982,2019-04-19
5391790,323.5538,2019-03-27
5294349,923.3001,2019-03-01
5427217,180.239,2019-04-09
5404553,156.7803,2019-04-02
5403276,233.2331,2019-03-31
5439899,329.4946,2019-04-09
5432891,1105.5708,2019-04-07
5482144,1556.7323,2019-04-28
5412702,195.5042,2019-04-06
5325396,119.0258,2019-03-07
5343169,887.1504,2019-03-11
5388215,146.3423,2019-03-21
5425462,755.7996,2019-04-09
5305464,109.8921,2019-03-04
5318764,133.9311,2019-02-27
5346675,140.3227,2019-03-16
5289836,377.7543,2019-03-02
5332920,239.7519,2019-03-11
5442100,940.9282,2019-04-13
5410722,1148.1361,2019-04-04
5346219,1880.6076,2019-03-17
5418305,115.625,2019-04-07
5431589,82.288,2019-04-10
5458731,121.1897,2019-04-18
5290642,195.7454,2019-02-28
5340609,121.3392,2019-03-11
5345317,102.1022,2019-03-11
5383896,258.3857,2019-03-26
5344316,358.2943,2019-03-17
5313132,163.2353,2019-03-08
5429282,701.45,2019-04-08
5360124,1834.996,2019-03-21
5424531,337.9866,2019-04-09
5434918,310.812,2019-04-11
5377274,225.8905,2019-03-24
5482008,482.4724,2019-04-29
5283538,133.9311,2019-02-26
5352796,376.1456,2019-03-19
5453482,633.388,2019-04-19
5456619,638.6082,2019-04-18
5406301,122.2867,2019-03-29
5365265,383.0054,2019-03-21
5318684,634.1695,2019-03-03
5476792,163.0489,2019-04-26
5391815,596.4104,2019-03-30
5401857,152.8583,2019-03-31
5283996,84.7085,2019-03-01
5380969,222.9434,2019-03-25
5350570,133.766,2019-03-12
5455901,633.388,2019-04-19
5323827,159.1147,2019-03-09
5437808,383.0054,2019-04-14
5407513,107.0008,2019-03-28
5339074,283.8881,2019-03-12
5295480,872.7131,2019-03-02
5395246,258.3857,2019-03-31
5386614,1277.2167,2019-03-24
5467737,227.58900000000003,2019-04-23
5381249,112.0961,2019-03-25
5436212,886.0573,2019-04-08
5404935,684.8365,2019-04-04
5440343,161.9774,2019-04-13
5343342,97.3003,2019-03-12
5401801,258.3857,2019-03-29
5417013,73.6261,2019-04-06
5328741,175.1406,2019-03-11
5452473,258.3857,2019-04-13
5470956,115.4732,2019-04-22
5341151,107.1232,2019-03-08
5332808,481.923,2019-03-14
5426792,143.7874,2019-04-07
5370839,383.0054,2019-03-22
5396104,320.1239,2019-03-27
5335507,453.3052,2019-03-14
5479824,116.0694,2019-04-26
5413861,838.4716,2019-04-05
5418296,203.5545,2019-04-06
5441593,198.7159,2019-04-11
5360575,134.9093,2019-03-15
5391115,220.7952,2019-03-24
5383726,117.7598,2019-03-23
5454156,357.1719,2019-04-13
5442237,383.0054,2019-04-14
5468609,133.766,2019-04-18
5470813,202.364,2019-04-17
5447294,130.7946,2019-04-16
5463420,110.3976,2019-04-11
5420803,940.9282,2019-04-05
5387100,200.4141,2019-03-25
5449285,290.1735,2019-04-16
5435081,969.8014,2019-04-11
5384903,1518.302,2019-03-25
5437431,78.8876,2019-04-10
5463761,344.7805,2019-04-23
5389043,144.366,2019-03-25
5415342,608.0365,2019-04-03
5375380,426.4508,2019-03-23
5346929,195.7454,2019-03-13
5448608,383.8442,2019-04-17
5458101,97.0132,2019-04-13
5392704,208.0805,2019-03-30
5446516,568.9728,2019-04-14
5452967,541.3685,2019-04-18
5404873,599.7795,2019-04-01
5374690,85.7474,2019-03-19
5406960,290.1735,2019-04-02
5333624,212.2816,2019-03-07
5475987,117.1914,2019-04-13
5427253,133.766,2019-04-10
5404663,137.7241,2019-04-03
5465152,133.766,2019-04-19
5469840,198.7159,2019-04-23
5381968,197.223,2019-03-21
5447011,633.388,2019-04-13
5412379,3313.6301,2019-04-06
5469730,259.8592,2019-04-25
5332841,1098.4381,2019-03-11
5437122,229.2875,2019-04-13
5391220,550.2902,2019-03-28
5445935,409.3206,2019-04-11
5344264,111.0368,2019-03-14
5451379,380.4474,2019-04-17
5431599,343.8773,2019-04-07
5290828,242.6785,2019-03-02
5434867,455.1781,2019-04-05
5351007,280.5608,2019-03-19
5472482,760.2943,2019-04-25
5336059,141.944,2019-03-14
5404982,208.9064,2019-04-02
5336611,849.375,2019-03-15
5447829,1342.594,2019-04-16
5484477,131.6608,2019-04-28
5384515,198.7159,2019-03-21
5376390,198.7159,2019-03-21
5438582,576.0161,2019-04-12
5352588,193.2176,2019-03-18
5308494,467.0418,2019-03-07
5471133,1129.4536,2019-04-25
5457534,334.5899,2019-04-19
5442740,178.3347,2019-04-11
5378034,940.9282,2019-03-21
5431341,582.5601,2019-04-11
5453904,662.3863,2019-04-15
5459984,292.1291,2019-04-19
5418654,64.098,2019-04-07
5439218,677.6722,2019-04-13
5331653,584.9267,2019-03-13
5301516,474.4028,2019-03-02
5401748,76.601,2019-03-29
5288633,1013.0686,2019-03-01
5458732,357.8528,2019-04-14
5441512,760.2943,2019-04-14
5431800,1351.1895,2019-04-09
5307985,499.9083,2019-03-03
5421450,663.1437,2019-04-06
5450055,385.4544,2019-04-18
5313851,138.5099,2019-03-09
5481133,121.1897,2019-04-27
5484275,489.1468,2019-04-24
5316909,263.5571,2019-03-08
5401518,158.9186,2019-03-31
5331853,251.6545,2019-03-13
5391497,355.5662,2019-03-24
5432526,235.6036,2019-04-10
5374953,983.9915,2019-03-25
5356726,383.0054,2019-03-19
5420602,309.467,2019-04-08
5446260,198.7159,2019-04-08
5432451,940.9282,2019-04-10
5461540,383.8442,2019-04-20
5483511,125.6834,2019-04-28
5420095,87.4851,2019-04-02
5465491,383.8442,2019-04-20
5432172,133.766,2019-04-09
5405939,72.0278,2019-03-25
5383727,85.7474,2019-03-24
5406931,220.0121,2019-04-04
5358579,100.6103,2019-03-13
5305801,299.914,2019-03-04
5295487,246.1127,2019-03-02
5399370,383.8442,2019-04-01
5319525,383.4779,2019-03-09
5468035,195.5042,2019-04-16
5353858,633.388,2019-03-19
5328131,440.3954,2019-03-12
5439185,258.3857,2019-04-14
5304583,377.3892,2019-03-04
5351738,1149.4491,2019-03-19
5403836,776.1807,2019-04-02
5309238,942.0041,2019-03-08
5324992,92.5027,2019-03-03
5360217,916.9263,2019-03-16
5468447,254.7639,2019-04-23
5303550,304.0325,2019-03-04
5460522,568.9728,2019-04-20
5475598,4714.8321,2019-04-17
5331765,147.6676,2019-03-13
5440502,72.0278,2019-04-11
5310215,180.239,2019-03-05
5345162,144.2334,2019-03-13
5363816,128.0495,2019-03-20
5457668,383.0054,2019-04-19
5407952,886.0573,2019-04-01
5484796,76.2246,2019-04-28
5433243,140.9693,2019-04-12
5482991,125.6834,2019-04-22
5409599,148.1184,2019-04-03
5411667,900.8373,2019-04-06
5473893,212.2816,2019-04-17
5428438,126.9062,2019-04-06
5431834,995.2778,2019-04-12
5421512,198.7159,2019-04-03
5386399,215.6999,2019-03-25
5365682,346.4790000000001,2019-03-22
5471496,195.7588,2019-04-26
5400360,1499.4495,2019-04-01
5471468,90.9499,2019-04-23
5306231,277.16,2019-03-05
5461025,195.7588,2019-04-20
5371522,84.6041,2019-03-20
5461541,844.8985,2019-04-20
5295443,357.1719,2019-02-27
5402630,290.3981,2019-04-01
5286183,509.396,2019-02-27
5347084,83.5638,2019-03-15
5285638,2796.7267,2019-03-01
5484412,198.7159,2019-04-27
5477391,1073.2089999999996,2019-04-27
5315648,155.6806,2019-03-06
5424862,101.3441,2019-04-06
5328398,383.4779,2019-03-12
